,tweet_id,date,time,name,stage,rating_numerator,rating_denominator,favorite_count,retweet_count,text,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
561,722613351520608256,04-20-2016,02:30,Schnitzel,None ,12.0,10.0,5362,1819,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg,1,Labrador Retriever,0.5309149999999999,True,Golden Retriever,0.28823000000000004,True,Chow,0.0448537,True
562,721503162398597120,04-17-2016,00:58,Panda,None ,11.0,10.0,5049,2104,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,3,Pomeranian,0.99775,True,Chihuahua,0.001248,True,Pekinese,0.000775002,True
563,721001180231503872,04-15-2016,15:44,Oliver,pupper,11.0,10.0,2724,682,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg,1,Samoyed,0.950053,True,Washbasin,0.00632139,False,Tub,0.00624335,False
564,720775346191278080,04-15-2016,00:46,Berkeley,None ,10.0,10.0,2681,751,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,1,Newfoundland,0.48997,True,Groenendael,0.174497,True,Giant Schnauzer,0.07906669999999999,True
565,720415127506415616,04-14-2016,00:55,None,None ,10.0,10.0,4468,1658,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,https://pbs.twimg.com/media/Cf9tuHUWsAAHSrV.jpg,1,Rottweiler,0.990312,True,Black-And-Tan Coonhound,0.00249478,True,American Black Bear,0.00173312,False
566,720389942216527872,04-13-2016,23:15,Ralphé,None ,11.0,10.0,6933,2807,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,1,Pembroke,0.873977,True,Cardigan,0.0433385,True,Eskimo Dog,0.0191971,True
567,720340705894408192,04-13-2016,19:59,Derek,pupper,10.0,10.0,3103,1087,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,https://pbs.twimg.com/media/Cf8qDFbWwAEf8M3.jpg,1,Alp,0.320126,False,Lawn Mower,0.0808077,False,Viaduct,0.065321,False
568,719991154352222208,04-12-2016,20:50,None,doggo,10.0,10.0,5236,1955,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,2,Golden Retriever,0.605304,True,Cocker Spaniel,0.130948,True,Labrador Retriever,0.0946916,True
569,719704490224398336,04-12-2016,01:51,Clyde,pupper,12.0,10.0,4937,1620,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,https://pbs.twimg.com/media/CfznaXuUsAAH-py.jpg,1,Home Theater,0.05903260000000001,False,Window Shade,0.038299,False,Bathtub,0.0355282,False
570,719551379208073216,04-11-2016,15:43,Harnold,None ,10.0,10.0,5474,2162,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,1,Malamute,0.873233,True,Siberian Husky,0.07643539999999999,True,Eskimo Dog,0.035745,True
571,719367763014393856,04-11-2016,03:33,Sid,None ,11.0,10.0,3004,820,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg,1,Swing,0.171486,False,Soft-Coated Wheaten Terrier,0.050971,True,Tibetan Terrier,0.0477594,True
572,719332531645071360,04-11-2016,01:13,Pippa,None ,11.0,10.0,3682,1066,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,1,Dandie Dinmont,0.224415,True,Miniature Poodle,0.204882,True,Norfolk Terrier,0.0906329,True
573,718971898235854848,04-10-2016,01:20,Sadie,None ,10.0,10.0,3787,1219,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,1,Golden Retriever,0.14039400000000002,True,Saint Bernard,0.118769,True,Labrador Retriever,0.0754917,True
574,718939241951195136,04-09-2016,23:10,Otis,None ,12.0,10.0,5673,1956,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,1,Pembroke,0.7663270000000001,True,Cardigan,0.222126,True,Toilet Tissue,0.00675723,False
575,718631497683582976,04-09-2016,02:47,None,None ,10.0,10.0,20550,9005,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,https://pbs.twimg.com/media/CfkXiX6W4AAmICF.jpg,1,Pomeranian,0.993718,True,Pekinese,0.00361083,True,Persian Cat,0.000524823,False
576,718460005985447936,04-08-2016,15:26,Bowie,None ,9.0,10.0,2922,604,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg,1,Badger,0.356946,False,Boston Bull,0.252781,True,Kelpie,0.113433,True
577,718246886998687744,04-08-2016,01:19,Alexanderson,None ,3.0,10.0,2090,561,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg,1,Chihuahua,0.354488,True,Carton,0.159672,False,Siberian Husky,0.05749830000000001,True
578,718234618122661888,04-08-2016,00:30,Suki,None ,11.0,10.0,4186,1115,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,1,Malamute,0.370152,True,Siberian Husky,0.356398,True,Eskimo Dog,0.271042,True
579,717841801130979328,04-06-2016,22:29,Barclay,None ,11.0,10.0,2643,663,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg,1,Brittany Spaniel,0.922876,True,English Springer,0.0701135,True,Bath Towel,0.00256079,False
580,717790033953034240,04-06-2016,19:04,None,pupper,10.0,10.0,3144,1260,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG",https://pbs.twimg.com/media/CfYaOeMWQAAGfyP.jpg,1,Car Mirror,0.819106,False,Minibus,0.107383,False,Cab,0.0348464,False
581,717421804990701568,04-05-2016,18:41,Ebby,None ,9.0,10.0,3419,937,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,2,Miniature Pinscher,0.286479,True,Italian Greyhound,0.0841339,True,Beagle,0.064697,True
582,717047459982213120,04-04-2016,17:53,Flávio,None ,12.0,10.0,6774,2119,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,1,Golden Retriever,0.983548,True,Labrador Retriever,0.0121854,True,Cocker Spaniel,0.00241203,True
583,716802964044845056,04-04-2016,01:41,Link,None ,10.0,10.0,4600,1304,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,2,Malinois,0.619577,True,Leonberg,0.118089,True,Bull Mastiff,0.06650779999999999,True
584,716791146589110272,04-04-2016,00:55,Jennifur,None ,11.0,10.0,5180,1467,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,https://pbs.twimg.com/media/CfKNvU8WsAAvI9Z.jpg,1,Pomeranian,0.468751,True,Seat Belt,0.154652,False,Golden Retriever,0.12501700000000002,True
585,716285507865542656,04-02-2016,15:25,Stephanus,None ,12.0,10.0,3015,1215,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,1,Yorkshire Terrier,0.43042,True,Silky Terrier,0.196769,True,Cairn,0.07267610000000001,True
586,716080869887381504,04-02-2016,01:52,None,doggo,11.0,10.0,5228,1919,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,https://pbs.twimg.com/media/CfAHv83UMAIEQYx.jpg,1,Golden Retriever,0.638625,True,Chow,0.254717,True,Tibetan Mastiff,0.0717317,True
587,715928423106027520,04-01-2016,15:46,Bubbles,None ,11.0,10.0,3460,980,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,1,Pug,0.976685,True,French Bulldog,0.0196626,True,Bull Mastiff,0.00227819,True
588,715733265223708672,04-01-2016,02:51,None,None ,10.0,10.0,5052,1898,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,https://pbs.twimg.com/media/Ce7LlUeUUAEQkQl.jpg,1,Dandie Dinmont,0.740229,True,Miniature Poodle,0.0819151,True,Toy Poodle,0.0637485,True
589,715696743237730304,04-01-2016,00:26,Toby,None ,10.0,10.0,4221,1438,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,https://pbs.twimg.com/media/Ce6qZC2WAAAcSoI.jpg,1,Staffordshire Bullterrier,0.427836,True,Pug,0.221409,True,French Bulldog,0.132135,True
590,715200624753819648,03-30-2016,15:34,Michelangelope,None ,12.0,10.0,5540,2089,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,https://pbs.twimg.com/media/CeznK6IWEAEFUPq.jpg,1,Chihuahua,0.956787,True,Beagle,0.00838287,True,Labrador Retriever,0.00834409,True
591,715009755312439296,03-30-2016,02:56,Siba,None ,12.0,10.0,4517,1384,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,https://pbs.twimg.com/media/Cew5kyOWsAA8Y_o.jpg,1,Dingo,0.31090300000000004,False,Chihuahua,0.142288,True,Cardigan,0.103945,True
592,714957620017307648,03-29-2016,23:29,Curtis,None ,10.0,10.0,4476,1581,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,https://pbs.twimg.com/media/CewKKiOWwAIe3pR.jpg,1,Great Pyrenees,0.251516,True,Samoyed,0.139346,True,Kuvasz,0.129005,True
593,714606013974974464,03-29-2016,00:12,None,None ,12.0,10.0,3910,1032,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,https://pbs.twimg.com/media/CerKYG8WAAM1aE-.jpg,1,Norfolk Terrier,0.293007,True,Labrador Retriever,0.256198,True,Golden Retriever,0.129643,True
594,714214115368108032,03-27-2016,22:14,None,None ,13.0,10.0,2466,982,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,https://pbs.twimg.com/media/Cell8ikWIAACCJ-.jpg,1,Pug,0.533967,True,Bloodhound,0.164826,True,German Shepherd,0.046524,True
595,714141408463036416,03-27-2016,17:25,None,None ,10.0,10.0,4647,1554,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",https://pbs.twimg.com/media/Cekj0qwXEAAHcS6.jpg,1,Labrador Retriever,0.586951,True,Golden Retriever,0.378812,True,Redbone,0.00360489,True
596,713919462244790272,03-27-2016,02:43,Kanu,None ,12.0,10.0,3539,864,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,https://pbs.twimg.com/media/CehZ9mLWsAAsn28.jpg,1,Siberian Husky,0.463223,True,Eskimo Dog,0.389959,True,Malamute,0.0979627,True
597,713761197720473600,03-26-2016,16:15,Piper,None ,12.0,10.0,5273,1535,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,https://pbs.twimg.com/media/CefKBOuWIAAIlKD.jpg,1,Brittany Spaniel,0.797936,True,English Springer,0.044718199999999986,True,Welsh Springer Spaniel,0.0379107,True
598,713177543487135744,03-25-2016,01:35,Lance,None ,10.0,10.0,7802,3152,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,https://pbs.twimg.com/media/CeW3MWMWQAEOMbq.jpg,1,Whippet,0.734244,True,Basenji,0.025948,True,Great Dane,0.0258743,True
599,713175907180089344,03-25-2016,01:29,Opie,None ,10.0,10.0,4822,1614,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,https://pbs.twimg.com/media/CeW1tERWAAAA9Q2.jpg,1,Timber Wolf,0.503788,False,Malamute,0.430624,True,Siberian Husky,0.0284542,True
600,712809025985978368,03-24-2016,01:11,Stubert,None ,10.0,10.0,20218,7520,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,https://pbs.twimg.com/media/CeRoBaxWEAABi0X.jpg,1,Labrador Retriever,0.8686709999999999,True,Carton,0.0950952,False,Pug,0.00765137,True
601,712668654853337088,03-23-2016,15:53,Sunny,None ,10.0,10.0,4505,1357,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,https://pbs.twimg.com/media/CePoVTyWsAQEz1g.jpg,1,Labrador Retriever,0.829058,True,Golden Retriever,0.0386645,True,Chihuahua,0.0262214,True
602,712097430750289920,03-22-2016,02:03,None,None ,10.0,10.0,4113,1161,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,https://pbs.twimg.com/media/CeHg1klW8AE4YOB.jpg,1,Labrador Retriever,0.720481,True,Whippet,0.048031800000000006,True,Chesapeake Bay Retriever,0.0450464,True
603,711968124745228288,03-21-2016,17:30,Winston,pupper,10.0,10.0,8722,2578,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,https://pbs.twimg.com/media/CeFrO3qXEAADRbd.jpg,1,Espresso,0.4301350000000001,False,Coffee Mug,0.418483,False,Cup,0.08839119999999999,False
604,711743778164514816,03-21-2016,02:38,Roosevelt,None ,11.0,10.0,3080,1094,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,https://pbs.twimg.com/media/CeCfMPDW0AAAEUj.jpg,1,Lakeland Terrier,0.459515,True,Miniature Poodle,0.219661,True,Standard Poodle,0.130189,True
605,711732680602345472,03-21-2016,01:54,None,None ,10.0,10.0,9688,4602,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,https://pbs.twimg.com/media/CeCVGEbUYAASeY4.jpg,3,Dingo,0.366875,False,Ibizan Hound,0.334929,True,Eskimo Dog,0.07387619999999999,True
606,711363825979756544,03-20-2016,01:28,None,None ,11.0,10.0,3963,1277,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",https://pbs.twimg.com/media/Cd9Fn5QUMAAYMT4.jpg,1,Pembroke,0.7509060000000001,True,Cardigan,0.241152,True,Basenji,0.00263962,True
607,711306686208872448,03-19-2016,21:41,None,None ,3.0,10.0,3574,811,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,https://pbs.twimg.com/media/Cd8Rpl0W0AAN1kU.jpg,1,Leatherback Turtle,0.280835,False,Loggerhead,0.12329,False,Dandie Dinmont,0.0867925,True
608,711008018775851008,03-19-2016,01:54,Chuckles,pupper,11.0,10.0,3249,701,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,1,French Bulldog,0.731405,True,Boston Bull,0.150672,True,Pug,0.0218109,True
609,710833117892898816,03-18-2016,14:19,Sora,None ,12.0,10.0,2918,601,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,1,Pembroke,0.803742,True,Cardigan,0.189712,True,German Shepherd,0.00174609,True
610,710283270106132480,03-17-2016,01:55,Gunner,None ,11.0,10.0,2296,576,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,2,Shih-Tzu,0.932401,True,Lhasa,0.0308057,True,Tibetan Terrier,0.00897428,True
611,710272297844797440,03-17-2016,01:11,None,None ,11.0,10.0,4898,1409,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,1,Old English Sheepdog,0.586307,True,Wire-Haired Fox Terrier,0.118622,True,Lakeland Terrier,0.106806,True
612,710269109699739648,03-17-2016,00:58,None,None ,13.0,10.0,2589,1248,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,1,Pug,0.415495,True,German Shepherd,0.17815699999999998,True,Labrador Retriever,0.100202,True
613,710153181850935296,03-16-2016,17:18,Lacy,None ,11.0,10.0,3134,996,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg,2,Cowboy Hat,0.979053,False,Sombrero,0.0106825,False,Cocker Spaniel,0.00271296,True
614,710140971284037632,03-16-2016,16:29,Tater,None ,8.0,10.0,2994,993,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,1,Pekinese,0.95317,True,Papillon,0.0195169,True,Japanese Spaniel,0.00582051,True
615,710117014656950272,03-16-2016,14:54,None,pupper,11.0,10.0,5960,2218,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,2,Toy Poodle,0.802092,True,Miniature Poodle,0.111647,True,Cocker Spaniel,0.0628662,True
616,709901256215666688,03-16-2016,00:37,None,None ,12.0,10.0,728,110,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r",https://pbs.twimg.com/media/CdoTbL_XIAAitq2.jpg,2,Bib,0.998814,False,Handkerchief,0.000511773,False,Umbrella,0.000224477,False
617,709566166965075968,03-15-2016,02:25,Olaf,None ,12.0,10.0,3830,1358,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,1,Chow,0.999837,True,Tibetan Mastiff,0.000116907,True,Australian Terrier,1.13384e-05,True
618,709519240576036864,03-14-2016,23:19,Vince,None ,9.0,10.0,1607,274,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,1,Cocker Spaniel,0.414982,True,Newfoundland,0.225482,True,Flat-Coated Retriever,0.196789,True
619,709449600415961088,03-14-2016,18:42,Karma,None ,10.0,10.0,2410,660,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,2,Maltese Dog,0.780187,True,Dandie Dinmont,0.07442869999999999,True,Norfolk Terrier,0.033776199999999985,True
620,709409458133323776,03-14-2016,16:02,Billy,None ,8.0,10.0,2833,779,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,1,Shetland Sheepdog,0.79745,True,Collie,0.0540553,True,Keeshond,0.0316733,True
621,709225125749587968,03-14-2016,03:50,Walker,None ,11.0,10.0,2593,641,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,1,Labrador Retriever,0.271109,True,Pomeranian,0.15048699999999998,True,Golden Retriever,0.145578,True
622,709198395643068416,03-14-2016,02:04,None,None ,45.0,50.0,2617,712,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,1,Borzoi,0.490783,True,Wire-Haired Fox Terrier,0.0835133,True,English Setter,0.0831843,True
623,709042156699303936,03-13-2016,15:43,Klevin,None ,9.0,10.0,5165,1846,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,1,Hotdog,0.8265790000000001,False,Rottweiler,0.0681793,True,Labrador Retriever,0.0492179,True
624,708834316713893888,03-13-2016,01:57,Malikai,None ,10.0,10.0,1841,563,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,1,Eskimo Dog,0.283945,True,Giant Panda,0.218252,False,Malamute,0.180401,True
625,708738143638450176,03-12-2016,19:35,Coco,None ,11.0,10.0,2972,908,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,1,Pomeranian,0.933457,True,Samoyed,0.05722080000000001,True,West Highland White Terrier,0.000904151,True
626,708469915515297792,03-12-2016,01:49,Bobble,None ,11.0,10.0,3336,917,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,1,Chihuahua,0.748163,True,Toy Terrier,0.127717,True,Pembroke,0.042141000000000005,True
627,708356463048204288,03-11-2016,18:18,Oliver,None ,10.0,10.0,3906,1508,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,2,Pug,0.871283,True,French Bulldog,0.04182,True,Bath Towel,0.015228,False
628,708130923141795840,03-11-2016,03:22,None,None ,11.0,10.0,3676,933,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,1,French Bulldog,0.710354,True,Chihuahua,0.262302,True,Cardigan,0.00690382,True
629,708119489313951744,03-11-2016,02:36,Cooper,None ,9.0,10.0,2916,1095,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,1,Norwich Terrier,0.264483,True,Norfolk Terrier,0.258786,True,Chow,0.0968987,True
630,708109389455101952,03-11-2016,01:56,Remington,None ,10.0,10.0,2103,604,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,1,Staffordshire Bullterrier,0.5161060000000001,True,American Staffordshire Terrier,0.236075,True,Kelpie,0.0697495,True
631,707995814724026368,03-10-2016,18:25,Farfle,None ,12.0,10.0,3359,1261,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,https://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg,1,Agama,0.172087,False,Gila Monster,0.126978,False,Lumbermill,0.0504,False
632,707969809498152960,03-10-2016,16:42,Rufus,None ,11.0,10.0,2929,1083,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,1,Toy Poodle,0.908491,True,Miniature Poodle,0.0826516,True,Teddy,0.00578613,False
633,707776935007539200,03-10-2016,03:55,Sadie,None ,11.0,10.0,3556,1066,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,1,Miniature Pinscher,0.890426,True,Toy Terrier,0.0513347,True,Chihuahua,0.0180153,True
634,707420581654872064,03-09-2016,04:19,Keurig,None ,4.0,10.0,2473,780,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,1,Ram,0.518215,False,Kuvasz,0.149391,True,Great Pyrenees,0.106003,True
635,707411934438625280,03-09-2016,03:45,None,pupper,11.0,10.0,2467,669,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,1,Lakeland Terrier,0.7382770000000001,True,Airedale,0.0285149,True,Giant Schnauzer,0.0248763,True
636,707387676719185920,03-09-2016,02:08,Clarkus,None ,10.0,10.0,3816,1472,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,1,Chihuahua,0.888468,True,Italian Greyhound,0.0886346,True,Toy Terrier,0.0159383,True
637,707377100785885184,03-09-2016,01:26,None,None ,9.0,10.0,3573,1201,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,1,Golden Retriever,0.637225,True,Bloodhound,0.0945421,True,Cocker Spaniel,0.0697971,True
